,title,link
39, 삼성전자·하이닉스 ‘초긴장’ 장기화할 경우 일본 자충수? ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459488
40," [단독] ‘노동자 권리 침해’ 삼성전자, 프랑스에서 기소 ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459675
41, “집배원 파업 물량은 배달 안 합니다”…위탁택배노동자 파업 지지 선언  ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459870
42, “난개발로 주민들 피눈물…시에서 해결책 내놔야” ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460170
43," 트럼프, 총수들 일으켜 세워 “훌륭한 리더”…“미국에 더 투자하길” ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459310
44," 트럼프 만난 재계, ‘화웨이 제재’ 동참 압박 없어 안도 ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459308
45, 예결위원장에 한국당 김재원…추경심사 본격화하나 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460049
46, 일 수출규제 대응 단기카드 ‘추경’ 반영 ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460163
47," 외신들 “삼성, 소비자 기만행위로 법의 심판” 일제히 보도 ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459926
48, 이채익의 적반하장…이번엔 “자료요구 알려진 경위 밝히라” ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459790
49, 비건 “북한에 인도적 지원이나 연락사무소 제공할 수도” ,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459643
50," ‘사법농단’ 증인석 선 임종헌, 질문마다 “기억 안난다” 일관  ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002460322
51," 야 3당 대표 “민주, 정개특위 맡아 선거 개혁 완수해야”  ",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=028&aid=0002459630
